"#","Date Time, GMT-08:00","Solar Radiation, W/m² (LGR S/N: 10214684, SEN S/N: 10200132)","Voltage, V (LGR S/N: 10214684, SEN S/N: 10200844)","Current, mA (LGR S/N: 10214684, SEN S/N: 10200844)","Wetness, % (LGR S/N: 10214684, SEN S/N: 10205907)","Temp, °C (LGR S/N: 10214684, SEN S/N: 10213739, LBL: 10213739)","Temp, °C (LGR S/N: 10214684, SEN S/N: 10222768, LBL: 10222768)","Temp, °C (LGR S/N: 10214684, SEN S/N: 10359305)","RH, % (LGR S/N: 10214684, SEN S/N: 10359305)","DewPt, °C (LGR S/N: 10214684, SEN S/N: 10359305)","Water Content, m³/m³ (LGR S/N: 10214684, SEN S/N: 10465840)","Batt, V (LGR S/N: 10214684)"
4792,2014-03-11 09:30:00,364.4,-0.1988,0.0000,0.59,15.605,15.533,20.007,44.200,7.5,0.2976,4.345
4793,2014-03-11 09:35:00,305.6,-0.1988,0.0000,0.59,15.652,15.605,20.913,43.700,8.1,0.2976,4.339
4794,2014-03-11 09:40:00,416.9,-0.1988,0.0000,1.18,15.700,15.700,21.390,41.300,7.7,0.2976,4.339
4795,2014-03-11 09:45:00,411.9,-0.1988,0.0000,1.18,15.748,15.819,21.628,41.100,7.9,0.2973,4.339
4796,2014-03-11 09:50:00,390.6,-0.1988,0.0000,1.18,15.796,15.915,22.298,40.000,8.1,0.2976,4.333
4797,2014-03-11 09:55:00,429.4,-0.1988,0.0000,1.18,15.843,16.034,22.321,39.100,7.8,0.2976,4.381
4798,2014-03-11 10:00:00,443.1,-0.1988,0.0000,1.18,15.891,16.177,22.705,39.200,8.1,0.2973,4.357
4799,2014-03-11 10:05:00,374.4,-0.1988,0.0000,1.18,15.963,16.320,22.561,36.900,7.1,0.2973,4.351
4800,2014-03-11 10:10:00,289.4,-0.1988,0.0000,0.59,16.010,16.463,22.034,37.600,6.9,0.2973,4.345
4801,2014-03-11 10:15:00,304.4,-0.1988,0.0000,0.59,16.082,16.558,21.987,37.100,6.7,0.2973,4.339
4802,2014-03-11 10:20:00,349.4,-0.1988,0.0000,1.18,16.153,16.677,22.465,36.800,7.0,0.2973,4.339
4803,2014-03-11 10:25:00,384.4,-0.1988,0.0000,1.18,16.225,16.773,22.824,36.400,7.1,0.2973,4.333
4804,2014-03-11 10:30:00,428.1,-0.1988,0.0000,1.18,16.272,16.892,22.944,35.700,7.0,0.2973,4.333
4805,2014-03-11 10:35:00,450.6,-0.1988,0.0000,1.18,16.344,17.011,23.497,34.900,7.1,0.2973,4.381
4806,2014-03-11 10:40:00,359.4,-0.1988,0.0000,1.18,16.415,17.130,23.521,34.400,6.9,0.2973,4.363
4807,2014-03-11 10:45:00,314.4,-0.1988,0.0000,0.59,16.463,17.249,22.800,34.000,6.1,0.2970,4.351
4808,2014-03-11 10:50:00,524.4,-0.1988,0.0000,1.18,16.534,17.344,23.497,33.600,6.6,0.2973,4.345
4809,2014-03-11 10:55:00,481.9,-0.1988,0.0000,1.18,16.606,17.558,24.484,31.900,6.7,0.2970,4.339
4810,2014-03-11 11:00:00,388.1,-0.1988,0.0000,1.18,16.701,17.843,24.798,31.900,7.0,0.2970,4.339
4811,2014-03-11 11:05:00,318.1,-0.1988,0.0000,1.18,16.773,18.105,24.171,30.900,5.9,0.2970,4.339
4812,2014-03-11 11:10:00,325.6,-0.1988,0.0000,1.18,16.868,18.271,24.339,31.300,6.3,0.2970,4.333
4813,2014-03-11 11:15:00,361.9,-0.1988,0.0000,0.59,16.987,18.366,24.339,31.100,6.2,0.2970,4.333
4814,2014-03-11 11:20:00,473.1,-0.1988,0.0000,1.18,17.082,18.414,24.291,31.400,6.3,0.2970,4.369
4815,2014-03-11 11:25:00,410.6,-0.1988,0.0000,0.59,17.153,18.533,24.122,30.600,5.8,0.2966,4.357
4816,2014-03-11 11:30:00,421.9,-0.1988,0.0000,1.18,17.249,18.628,24.557,30.300,6.0,0.2966,4.345
4817,2014-03-11 11:35:00,376.9,-0.1988,0.0000,0.59,17.320,18.723,24.798,29.900,6.0,0.2966,4.339
4818,2014-03-11 11:40:00,429.4,-0.1988,0.0000,1.18,17.391,18.794,25.210,30.300,6.6,0.2963,4.339
4819,2014-03-11 11:45:00,390.6,-0.1988,0.0000,1.18,17.463,18.866,25.137,29.100,5.9,0.2963,4.339
4820,2014-03-11 11:50:00,394.4,-0.1988,0.0000,1.18,17.510,18.937,24.944,29.700,6.0,0.2966,4.339
4821,2014-03-11 11:55:00,461.9,-0.1988,0.0000,0.59,17.605,19.008,24.992,29.600,6.0,0.2963,4.333
4822,2014-03-11 12:00:00,398.1,-0.1988,0.0000,1.18,17.653,19.080,25.234,29.700,6.3,0.2963,4.333
4823,2014-03-11 12:05:00,379.4,-0.1988,0.0000,1.18,17.701,19.151,25.307,29.900,6.5,0.2963,4.369
4824,2014-03-11 12:10:00,361.9,-0.1988,0.0000,0.59,17.772,19.199,24.823,29.400,5.8,0.2963,4.351
4825,2014-03-11 12:15:00,410.6,-0.1988,0.0000,1.18,17.819,19.199,24.605,30.700,6.2,0.2963,4.345
4826,2014-03-11 12:20:00,465.6,-0.1988,0.0000,0.59,17.867,19.199,24.002,31.300,6.0,0.2963,4.339
4827,2014-03-11 12:25:00,424.4,-0.1988,0.0000,0.59,17.891,19.246,25.089,31.000,6.8,0.2959,4.339
4828,2014-03-11 12:30:00,461.9,-0.1988,0.0000,1.18,17.938,19.294,25.307,30.800,6.9,0.2959,4.339
4829,2014-03-11 12:35:00,399.4,-0.1988,0.0000,1.18,17.986,19.318,25.939,30.700,7.4,0.2963,4.339
4830,2014-03-11 12:40:00,444.4,-0.1988,0.0000,1.18,18.033,19.389,25.939,30.000,7.0,0.2959,4.333
4831,2014-03-11 12:45:00,645.6,-0.1988,0.0000,1.76,18.081,19.413,27.063,29.900,8.0,0.2959,4.333
4832,2014-03-11 12:50:00,615.6,-0.1988,0.0000,1.18,18.129,19.508,26.622,28.900,7.1,0.2959,4.387
4833,2014-03-11 12:55:00,649.4,-0.1988,0.0000,1.18,18.152,19.579,26.402,28.900,6.9,0.2959,4.363
4834,2014-03-11 13:00:00,438.1,-0.1988,0.0000,1.18,18.200,19.698,26.818,27.400,6.5,0.2959,4.351
4835,2014-03-11 13:05:00,439.4,-0.1988,0.0000,1.18,18.271,19.793,26.378,26.400,5.6,0.2959,4.345
4836,2014-03-11 13:10:00,579.4,-0.1988,0.0000,1.18,18.319,19.841,26.720,25.700,5.5,0.2959,4.339
4837,2014-03-11 13:15:00,670.6,-0.1988,0.0000,1.76,18.390,19.936,27.579,25.200,5.9,0.2955,4.339
4838,2014-03-11 13:20:00,588.1,-0.1988,0.0000,1.76,18.461,20.079,28.270,23.700,5.6,0.2955,4.339
4839,2014-03-11 13:25:00,580.6,-0.1988,0.0000,1.18,18.509,20.174,27.382,23.600,4.8,0.2955,4.333
4840,2014-03-11 13:30:00,706.9,-0.1988,0.0000,1.76,18.604,20.246,27.358,25.100,5.7,0.2955,4.333
4841,2014-03-11 13:35:00,590.6,-0.1988,0.0000,1.76,18.675,20.341,28.270,24.300,6.0,0.2955,4.393
4842,2014-03-11 13:40:00,561.9,-0.1988,0.0000,1.76,18.771,20.412,27.431,26.200,6.4,0.2952,4.363
4843,2014-03-11 13:45:00,596.9,-0.1988,0.0000,1.18,18.842,20.531,27.112,25.000,5.4,0.2955,4.351
4844,2014-03-11 13:50:00,393.1,-0.1988,0.0000,1.18,18.961,20.627,27.382,24.800,5.5,0.2952,4.345
4845,2014-03-11 13:55:00,305.6,-0.1988,0.0000,1.18,19.056,20.746,27.776,24.200,5.5,0.2952,4.357
4846,2014-03-11 14:00:00,274.4,-0.1988,0.0000,1.18,19.151,20.793,26.940,23.700,4.5,0.2952,4.339
4847,2014-03-11 14:05:00,349.4,-0.1988,0.0000,1.18,19.222,20.746,27.333,27.500,7.0,0.2952,4.333
4848,2014-03-11 14:10:00,380.6,-0.1988,0.0000,1.18,19.294,20.817,27.235,33.800,9.9,0.2949,4.333
4849,2014-03-11 14:15:00,478.1,-0.1988,0.0000,1.18,19.341,20.889,26.598,36.700,10.6,0.2952,4.333
4850,2014-03-11 14:20:00,404.4,-0.1988,0.0000,1.18,19.389,20.936,26.353,37.600,10.8,0.2949,4.333
4851,2014-03-11 14:25:00,391.9,-0.1988,0.0000,1.18,19.436,20.984,26.353,38.800,11.2,0.2949,4.363
4852,2014-03-11 14:30:00,413.1,-0.1988,0.0000,1.18,19.460,21.056,26.500,37.800,11.0,0.2949,4.351
4853,2014-03-11 14:35:00,405.6,-0.1988,0.0000,1.18,19.508,21.246,27.358,39.100,12.2,0.2949,4.345
4854,2014-03-11 14:40:00,414.4,-0.1988,0.0000,1.18,19.555,21.413,25.890,40.300,11.4,0.2946,4.339
4855,2014-03-11 14:45:00,389.4,-0.1988,0.0000,1.18,19.603,21.437,25.841,41.400,11.8,0.2946,4.339
4856,2014-03-11 14:50:00,258.1,-0.1988,0.0000,0.59,19.651,21.437,25.963,41.600,11.9,0.2946,4.339
4857,2014-03-11 14:55:00,253.1,-0.1988,0.0000,0.59,19.698,21.390,25.647,41.600,11.7,0.2946,4.333
4858,2014-03-11 15:00:00,284.4,-0.1988,0.0000,1.18,19.746,21.342,25.355,42.900,11.9,0.2946,4.333
4859,2014-03-11 15:05:00,251.9,-0.1988,0.0000,0.59,19.746,21.294,25.210,43.800,12.0,0.2946,4.333
4860,2014-03-11 15:10:00,195.6,-0.1988,0.0000,0.59,19.770,21.223,24.871,45.200,12.2,0.2942,4.357
4861,2014-03-11 15:15:00,226.9,-0.1988,0.0000,0.59,19.793,21.175,24.702,45.500,12.2,0.2942,4.345
4862,2014-03-11 15:20:00,308.1,-0.1988,0.0000,1.18,19.793,21.103,25.525,44.400,12.5,0.2942,4.339
4863,2014-03-11 15:25:00,249.4,-0.1988,0.0000,0.59,19.793,21.056,25.380,44.200,12.3,0.2942,4.339
4864,2014-03-11 15:30:00,141.9,-0.1988,0.0000,0.59,19.793,21.008,25.307,43.800,12.1,0.2942,4.333
4865,2014-03-11 15:35:00,129.4,-0.1988,0.0000,0.59,19.793,20.936,25.016,44.200,12.0,0.2942,4.333
4866,2014-03-11 15:40:00,124.4,-0.1988,0.0000,0.59,19.770,20.841,24.702,44.500,11.8,0.2942,4.333
4867,2014-03-11 15:45:00,120.6,-0.1988,0.0000,0.59,19.770,20.770,24.677,44.700,11.9,0.2938,4.351
4868,2014-03-11 15:50:00,135.6,-0.1988,0.0000,0.59,19.746,20.674,24.484,45.300,11.9,0.2938,4.339
4869,2014-03-11 15:55:00,129.4,-0.1988,0.0000,0.59,19.722,20.603,24.267,45.600,11.8,0.2938,4.339
4870,2014-03-11 16:00:00,120.6,-0.1988,0.0000,0.59,19.698,20.555,24.363,46.600,12.2,0.2938,4.333
4871,2014-03-11 16:05:00,120.6,-0.1988,0.0000,0.59,19.674,20.484,24.219,46.700,12.1,0.2938,4.333
4872,2014-03-11 16:10:00,119.4,-0.1988,0.0000,0.59,19.651,20.436,23.857,47.600,12.1,0.2938,4.363
4873,2014-03-11 16:15:00,110.6,-0.1988,0.0000,0.59,19.651,20.365,23.569,48.200,12.0,0.2938,4.339
4874,2014-03-11 16:20:00,96.9,-0.1988,0.0000,0.59,19.603,20.293,23.328,48.900,12.0,0.2938,4.339
4875,2014-03-11 16:25:00,85.6,-0.1988,0.0000,0.59,19.603,20.198,23.280,49.300,12.1,0.2938,4.333
4876,2014-03-11 16:30:00,76.9,-0.1988,0.0000,0.00,19.555,20.103,22.753,49.900,11.8,0.2938,4.333
4877,2014-03-11 16:35:00,69.4,-0.1988,0.0000,0.00,19.532,20.007,22.489,50.800,11.8,0.2938,4.333
4878,2014-03-11 16:40:00,61.9,-0.1988,0.0000,0.00,19.508,19.888,22.034,51.100,11.5,0.2935,4.339
4879,2014-03-11 16:45:00,54.4,-0.1988,0.0000,0.00,19.460,19.793,21.652,52.700,11.6,0.2935,4.339
4880,2014-03-11 16:50:00,56.9,-0.1988,0.0000,0.00,19.436,19.698,21.175,53.800,11.5,0.2938,4.333
4881,2014-03-11 16:55:00,58.1,-0.1988,0.0000,0.00,19.389,19.579,20.698,54.800,11.3,0.2935,4.333
4882,2014-03-11 17:00:00,53.1,-0.1988,0.0000,0.00,19.341,19.460,20.246,55.900,11.2,0.2935,4.351
4883,2014-03-11 17:05:00,48.1,-0.1988,0.0000,0.00,19.318,19.318,20.150,56.700,11.3,0.2935,4.339
4884,2014-03-11 17:10:00,41.9,-0.1988,0.0000,0.00,19.270,19.222,19.912,57.200,11.2,0.2935,4.339
4885,2014-03-11 17:15:00,83.1,-0.1988,0.0000,0.00,19.222,19.127,19.460,58.100,11.0,0.2935,4.333
4886,2014-03-11 17:20:00,34.4,-0.1988,0.0000,0.00,19.151,19.008,19.484,58.200,11.1,0.2935,4.333
4887,2014-03-11 17:25:00,33.1,-0.1988,0.0000,0.00,19.103,18.889,19.318,58.200,10.9,0.2935,4.345
4888,2014-03-11 17:30:00,28.1,-0.1988,0.0000,0.00,19.056,18.794,19.318,57.900,10.8,0.2935,4.339
4889,2014-03-11 17:35:00,21.9,-0.1988,0.0000,0.00,19.008,18.675,19.151,57.700,10.6,0.2932,4.339
4890,2014-03-11 17:40:00,13.1,-0.1988,0.0000,0.00,18.937,18.580,18.913,58.800,10.7,0.2935,4.333
4891,2014-03-11 17:45:00,9.4,-0.1988,0.0000,0.00,18.889,18.485,18.580,61.100,11.0,0.2935,4.333
4892,2014-03-11 17:50:00,6.9,-0.1988,0.0000,0.00,18.842,18.390,18.295,62.800,11.1,0.2932,4.333
4893,2014-03-11 17:55:00,3.1,-0.1988,0.0000,0.00,18.794,18.295,18.176,63.200,11.1,0.2932,4.333
4894,2014-03-11 18:00:00,1.9,-0.1988,0.0000,0.00,18.723,18.200,18.081,63.200,11.0,0.2932,4.333
4895,2014-03-11 18:05:00,0.6,-0.1988,0.0000,0.00,18.675,18.105,17.938,64.500,11.2,0.2935,4.333
4896,2014-03-11 18:10:00,0.6,-0.1988,0.0000,0.00,18.628,18.033,17.867,65.100,11.2,0.2932,4.333
4897,2014-03-11 18:15:00,0.6,-0.1988,0.0000,0.00,18.580,17.962,17.843,64.100,11.0,0.2932,4.333
4898,2014-03-11 18:20:00,0.6,-0.1988,0.0000,0.00,18.533,17.867,17.653,64.200,10.8,0.2932,4.327
4899,2014-03-11 18:25:00,0.6,-0.1988,0.0000,0.00,18.461,17.796,17.510,65.900,11.1,0.2935,4.327
4900,2014-03-11 18:30:00,0.6,-0.1988,0.0000,0.00,18.414,17.701,17.415,66.100,11.0,0.2932,4.327
4901,2014-03-11 18:35:00,0.6,-0.1988,0.0000,0.59,18.366,17.629,17.296,66.600,11.0,0.2932,4.327
4902,2014-03-11 18:40:00,0.6,-0.1988,0.0000,0.59,18.319,17.582,17.296,66.900,11.1,0.2935,4.327
4903,2014-03-11 18:45:00,0.6,-0.1988,0.0000,0.59,18.271,17.534,17.153,67.600,11.1,0.2935,4.327
4904,2014-03-11 18:50:00,0.6,-0.1988,0.0000,0.59,18.224,17.486,17.225,67.900,11.3,0.2932,4.321
4905,2014-03-11 18:55:00,0.6,-0.1988,0.0000,1.18,18.200,17.439,17.153,68.300,11.3,0.2932,4.321
4906,2014-03-11 19:00:00,0.6,-0.1988,0.0000,0.59,18.152,17.391,17.058,68.000,11.1,0.2935,4.321
4907,2014-03-11 19:05:00,0.6,-0.1988,0.0000,1.76,18.129,17.344,16.892,69.500,11.3,0.2935,4.321
4908,2014-03-11 19:10:00,0.6,-0.1988,0.0000,4.12,18.081,17.296,16.725,71.300,11.5,0.2935,4.321
4909,2014-03-11 19:15:00,0.6,-0.1988,0.0000,5.29,18.033,17.249,16.534,72.900,11.7,0.2935,4.321
4910,2014-03-11 19:20:00,0.6,-0.1988,0.0000,4.71,18.010,17.201,16.582,73.100,11.8,0.2935,4.321
4911,2014-03-11 19:25:00,0.6,-0.1988,0.0000,5.88,17.962,17.177,16.439,73.700,11.7,0.2935,4.321
4912,2014-03-11 19:30:00,0.6,-0.1988,0.0000,5.29,17.938,17.130,16.415,73.900,11.8,0.2935,4.321
4913,2014-03-11 19:35:00,0.6,-0.1988,0.0000,5.88,17.891,17.106,16.392,74.100,11.8,0.2935,4.321
4914,2014-03-11 19:40:00,0.6,-0.1988,0.0000,6.47,17.867,17.058,16.272,74.800,11.8,0.2935,4.321
4915,2014-03-11 19:45:00,0.6,-0.1988,0.0000,7.65,17.843,17.034,16.177,75.500,11.9,0.2935,4.321
4916,2014-03-11 19:50:00,0.6,-0.1988,0.0000,7.65,17.796,17.011,16.082,75.700,11.8,0.2935,4.321
4917,2014-03-11 19:55:00,0.6,-0.1988,0.0000,8.24,17.772,16.963,15.963,76.400,11.8,0.2935,4.321
4918,2014-03-11 20:00:00,0.6,-0.1988,0.0000,7.65,17.748,16.939,15.963,76.400,11.8,0.2935,4.321
4919,2014-03-11 20:05:00,0.6,-0.1988,0.0000,7.65,17.724,16.915,16.010,76.700,11.9,0.2935,4.321
4920,2014-03-11 20:10:00,0.6,-0.1988,0.0000,7.65,17.701,16.868,15.915,76.500,11.8,0.2932,4.321
4921,2014-03-11 20:15:00,0.6,-0.1988,0.0000,8.82,17.677,16.820,15.724,77.000,11.7,0.2932,4.321
4922,2014-03-11 20:20:00,0.6,-0.1988,0.0000,8.24,17.629,16.796,15.676,77.800,11.8,0.2935,4.321
4923,2014-03-11 20:25:00,0.6,-0.1988,0.0000,8.82,17.605,16.773,15.700,77.900,11.9,0.2935,4.321
4924,2014-03-11 20:30:00,0.6,-0.1988,0.0000,10.00,17.605,16.749,15.700,78.600,12.0,0.2935,4.321
4925,2014-03-11 20:35:00,0.6,-0.1988,0.0000,10.00,17.558,16.701,15.700,79.300,12.1,0.2935,4.321
4926,2014-03-11 20:40:00,0.6,-0.1988,0.0000,12.35,17.534,16.677,15.629,80.000,12.2,0.2935,4.321
4927,2014-03-11 20:45:00,0.6,-0.1988,0.0000,14.12,17.510,16.654,15.652,81.100,12.4,0.2935,4.321
4928,2014-03-11 20:50:00,0.6,-0.1988,0.0000,18.24,17.486,16.630,15.557,82.000,12.5,0.2935,4.321
4929,2014-03-11 20:55:00,0.6,-0.1988,0.0000,29.41,17.463,16.606,15.509,83.000,12.7,0.2935,4.321
4930,2014-03-11 21:00:00,0.6,-0.1988,0.0000,41.18,17.439,16.582,15.485,83.600,12.7,0.2935,4.321
4931,2014-03-11 21:05:00,0.6,-0.1988,0.0000,42.94,17.415,16.558,15.438,83.900,12.7,0.2935,4.321
4932,2014-03-11 21:10:00,0.6,-0.1988,0.0000,46.47,17.391,16.534,15.414,84.200,12.8,0.2935,4.321
4933,2014-03-11 21:15:00,0.6,-0.1988,0.0000,44.12,17.368,16.534,15.414,83.900,12.7,0.2935,4.321
4934,2014-03-11 21:20:00,0.6,-0.1988,0.0000,46.47,17.368,16.511,15.318,84.100,12.7,0.2935,4.321
4935,2014-03-11 21:25:00,0.6,-0.1988,0.0000,66.47,17.320,16.487,15.294,85.200,12.8,0.2935,4.321
4936,2014-03-11 21:30:00,0.6,-0.1988,0.0000,78.24,17.320,16.463,15.223,85.500,12.8,0.2935,4.321
4937,2014-03-11 21:35:00,0.6,-0.1988,0.0000,77.06,17.296,16.439,15.247,86.000,12.9,0.2935,4.321
4938,2014-03-11 21:40:00,0.6,-0.1988,0.0000,74.71,17.272,16.415,15.127,85.900,12.8,0.2935,4.321
4939,2014-03-11 21:45:00,0.6,-0.1988,0.0000,79.41,17.272,16.392,15.175,86.400,12.9,0.2935,4.321
4940,2014-03-11 21:50:00,0.6,-0.1988,0.0000,85.88,17.249,16.368,15.199,86.900,13.0,0.2935,4.321
4941,2014-03-11 21:55:00,0.6,-0.1988,0.0000,91.76,17.225,16.368,15.127,87.300,13.0,0.2935,4.321
4942,2014-03-11 22:00:00,0.6,-0.1988,0.0000,97.06,17.225,16.344,15.055,87.600,13.0,0.2938,4.321
4943,2014-03-11 22:05:00,0.6,-0.1988,0.0000,96.47,17.201,16.320,14.984,87.600,13.0,0.2935,4.321
4944,2014-03-11 22:10:00,0.6,-0.1988,0.0000,99.41,17.177,16.296,14.912,88.000,13.0,0.2935,4.321
4945,2014-03-11 22:15:00,0.6,-0.1988,0.0000,100.00,17.177,16.296,14.864,88.500,13.0,0.2935,4.321
4946,2014-03-11 22:20:00,0.6,-0.1988,0.0000,100.00,17.153,16.272,14.840,88.700,13.0,0.2935,4.321
4947,2014-03-11 22:25:00,0.6,-0.1988,0.0000,99.41,17.130,16.249,14.840,88.600,13.0,0.2935,4.321
4948,2014-03-11 22:30:00,0.6,-0.1988,0.0000,98.82,17.106,16.249,14.888,88.800,13.1,0.2935,4.321
4949,2014-03-11 22:35:00,0.6,-0.1988,0.0000,98.24,17.106,16.225,14.936,89.100,13.2,0.2935,4.321
4950,2014-03-11 22:40:00,0.6,-0.1988,0.0000,91.76,17.082,16.225,14.960,88.800,13.1,0.2938,4.321
4951,2014-03-11 22:45:00,0.6,-0.1988,0.0000,95.88,17.082,16.225,14.912,88.800,13.1,0.2938,4.321
4952,2014-03-11 22:50:00,0.6,-0.1988,0.0000,97.06,17.058,16.201,14.816,88.800,13.0,0.2935,4.321
4953,2014-03-11 22:55:00,0.6,-0.1988,0.0000,95.29,17.034,16.201,14.768,88.500,12.9,0.2935,4.321
4954,2014-03-11 23:00:00,0.6,-0.1988,0.0000,96.47,17.034,16.177,14.721,88.800,12.9,0.2935,4.321
4955,2014-03-11 23:05:00,0.6,-0.1988,0.0000,97.06,17.011,16.153,14.721,88.800,12.9,0.2938,4.321
4956,2014-03-11 23:10:00,0.6,-0.1988,0.0000,99.41,16.987,16.129,14.601,88.900,12.8,0.2935,4.315
4957,2014-03-11 23:15:00,0.6,-0.1988,0.0000,97.65,16.987,16.106,14.529,89.100,12.8,0.2935,4.321
4958,2014-03-11 23:20:00,0.6,-0.1988,0.0000,97.65,16.987,16.082,14.481,89.200,12.7,0.2938,4.315
4959,2014-03-11 23:25:00,0.6,-0.1988,0.0000,98.24,16.939,16.058,14.457,89.200,12.7,0.2935,4.321
4960,2014-03-11 23:30:00,0.6,-0.2039,0.0000,98.24,16.939,16.034,14.409,89.300,12.7,0.2935,4.315
4961,2014-03-11 23:35:00,0.6,-0.1988,0.0000,99.41,16.939,15.986,14.409,89.400,12.7,0.2935,4.321
4962,2014-03-11 23:40:00,0.6,-0.1988,0.0000,100.00,16.915,15.986,14.409,89.700,12.8,0.2938,4.315
4963,2014-03-11 23:45:00,0.6,-0.1988,0.0000,100.00,16.892,15.939,14.337,89.700,12.7,0.2938,4.315
4964,2014-03-11 23:50:00,0.6,-0.1988,0.0000,99.41,16.868,15.939,14.409,89.800,12.8,0.2935,4.315
4965,2014-03-11 23:55:00,0.6,-0.1988,0.0000,100.00,16.844,15.915,14.314,89.300,12.6,0.2935,4.321
4966,2014-03-12 00:00:00,0.6,-0.2039,0.0000,100.00,16.844,15.891,14.242,89.600,12.6,0.2938,4.315
4967,2014-03-12 00:05:00,0.6,-0.1988,0.0000,98.82,16.820,15.867,14.170,89.500,12.5,0.2935,4.315
4968,2014-03-12 00:10:00,0.6,-0.1988,0.0000,100.00,16.796,15.843,14.098,89.500,12.4,0.2935,4.315
4969,2014-03-12 00:15:00,0.6,-0.1988,0.0000,98.24,16.796,15.819,14.098,89.600,12.4,0.2938,4.315
