"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10374971, SEN S/N: 10208649)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10213738, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10222767, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374971, SEN S/N: 10222870)","Wetness, % (LGR S/N: 10374971, SEN S/N: 10314897)","Voltage, V (LGR S/N: 10374971, SEN S/N: 10348616)","Current, mA (LGR S/N: 10374971, SEN S/N: 10348616)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10359304)","RH, % (LGR S/N: 10374971, SEN S/N: 10359304)","DewPt, °C (LGR S/N: 10374971, SEN S/N: 10359304)","Batt, V (LGR S/N: 10374971)"
4123,2014-05-09 21:56:44,0.6,18.129,18.438,0.1638,64.71,-0.1988,0.0000,15.986,73.300,11.2,4.303
4124,2014-05-09 22:01:44,0.6,18.081,18.414,0.1638,64.12,-0.1988,0.0000,15.963,73.300,11.2,4.303
4125,2014-05-09 22:06:44,0.6,18.057,18.366,0.1638,65.29,-0.1988,0.0000,15.915,74.000,11.3,4.303
4126,2014-05-09 22:11:44,0.6,18.010,18.343,0.1638,67.06,-0.1988,0.0000,15.915,73.800,11.3,4.303
4127,2014-05-09 22:16:44,0.6,17.986,18.319,0.1638,68.24,-0.1988,0.0000,15.819,74.100,11.2,4.303
4128,2014-05-09 22:21:44,0.6,17.938,18.271,0.1634,70.59,-0.1988,0.0000,15.796,74.400,11.3,4.303
4129,2014-05-09 22:26:44,0.6,17.915,18.247,0.1638,67.65,-0.1988,0.0000,15.796,74.100,11.2,4.303
4130,2014-05-09 22:31:44,0.6,17.867,18.224,0.1638,74.12,-0.1988,0.0000,15.700,74.500,11.2,4.303
4131,2014-05-09 22:36:44,0.6,17.843,18.200,0.1634,75.29,-0.1988,0.0000,15.652,75.000,11.3,4.303
4132,2014-05-09 22:41:44,0.6,17.796,18.152,0.1634,75.88,-0.1988,0.0000,15.581,75.300,11.2,4.303
4133,2014-05-09 22:46:44,0.6,17.772,18.129,0.1634,74.71,-0.1988,0.0000,15.557,75.600,11.3,4.303
4134,2014-05-09 22:51:44,0.6,17.748,18.105,0.1634,74.71,-0.1988,0.0000,15.652,75.400,11.3,4.303
4135,2014-05-09 22:56:44,0.6,17.724,18.081,0.1638,80.59,-0.1988,0.0000,15.605,75.500,11.3,4.303
4136,2014-05-09 23:01:44,0.6,17.701,18.057,0.1638,81.76,-0.1988,0.0000,15.485,75.800,11.3,4.303
4137,2014-05-09 23:06:44,0.6,17.653,18.033,0.1634,82.94,-0.1988,0.0000,15.461,76.200,11.3,4.303
4138,2014-05-09 23:11:44,0.6,17.629,18.010,0.1634,84.12,-0.1988,0.0000,15.390,76.400,11.3,4.303
4139,2014-05-09 23:16:44,0.6,17.605,17.962,0.1634,85.88,-0.1988,0.0000,15.390,76.700,11.3,4.303
4140,2014-05-09 23:21:44,0.6,17.582,17.938,0.1638,83.53,-0.1988,0.0000,15.318,76.900,11.3,4.303
4141,2014-05-09 23:26:44,0.6,17.558,17.915,0.1634,78.82,-0.1988,0.0000,15.318,76.400,11.2,4.303
4142,2014-05-09 23:31:44,0.6,17.510,17.891,0.1634,83.53,-0.1988,0.0000,15.294,76.500,11.2,4.303
4143,2014-05-09 23:36:44,0.6,17.486,17.867,0.1634,84.12,-0.1988,0.0000,15.247,76.500,11.2,4.303
4144,2014-05-09 23:41:44,0.6,17.463,17.843,0.1634,82.35,-0.1988,0.0000,15.199,76.600,11.1,4.303
4145,2014-05-09 23:46:44,0.6,17.439,17.819,0.1638,85.88,-0.1988,0.0000,15.175,76.700,11.1,4.303
4146,2014-05-09 23:51:44,0.6,17.415,17.796,0.1634,85.88,-0.1988,0.0000,15.199,77.200,11.2,4.303
4147,2014-05-09 23:56:44,0.6,17.391,17.772,0.1634,88.24,-0.1988,0.0000,15.055,77.600,11.2,4.303
4148,2014-05-10 00:01:44,0.6,17.368,17.748,0.1634,90.00,-0.1988,0.0000,15.055,77.600,11.2,4.303
4149,2014-05-10 00:06:44,0.6,17.344,17.724,0.1634,89.41,-0.1988,0.0000,15.031,77.800,11.2,4.303
4150,2014-05-10 00:11:44,0.6,17.320,17.724,0.1634,85.88,-0.1988,0.0000,15.008,77.800,11.2,4.303
4151,2014-05-10 00:16:44,0.6,17.272,17.701,0.1634,85.29,-0.1988,0.0000,15.127,77.500,11.2,4.303
4152,2014-05-10 00:21:44,0.6,17.249,17.677,0.1634,88.82,-0.1988,0.0000,15.103,77.800,11.3,4.303
4153,2014-05-10 00:26:44,0.6,17.225,17.653,0.1634,89.41,-0.1988,0.0000,15.031,77.800,11.2,4.297
4154,2014-05-10 00:31:44,0.6,17.225,17.629,0.1634,89.41,-0.1988,0.0000,14.984,78.000,11.2,4.297
4155,2014-05-10 00:36:44,0.6,17.201,17.605,0.1634,90.59,-0.1988,0.0000,14.912,78.200,11.2,4.297
4156,2014-05-10 00:41:44,0.6,17.177,17.582,0.1638,92.35,-0.1988,0.0000,14.888,78.400,11.2,4.297
4157,2014-05-10 00:46:44,0.6,17.153,17.558,0.1634,90.00,-0.1988,0.0000,14.840,78.500,11.2,4.297
4158,2014-05-10 00:51:44,0.6,17.130,17.534,0.1634,88.82,-0.1988,0.0000,14.888,78.500,11.2,4.297
4159,2014-05-10 00:56:44,0.6,17.106,17.510,0.1634,93.53,-0.1988,0.0000,14.792,78.800,11.2,4.297
4160,2014-05-10 01:01:44,0.6,17.082,17.486,0.1634,94.71,-0.1988,0.0000,14.768,79.100,11.2,4.297
4161,2014-05-10 01:06:44,0.6,17.058,17.486,0.1634,92.94,-0.1988,0.0000,14.768,79.300,11.2,4.297
4162,2014-05-10 01:11:44,0.6,17.034,17.463,0.1634,93.53,-0.1988,0.0000,14.745,79.400,11.2,4.297
4163,2014-05-10 01:16:44,0.6,17.011,17.439,0.1634,95.88,-0.1988,0.0000,14.745,79.700,11.3,4.297
4164,2014-05-10 01:21:44,0.6,16.987,17.415,0.1634,95.88,-0.1988,0.0000,14.745,79.900,11.3,4.297
4165,2014-05-10 01:26:44,0.6,16.963,17.391,0.1634,94.71,-0.1988,0.0000,14.745,79.800,11.3,4.297
4166,2014-05-10 01:31:44,0.6,16.963,17.391,0.1634,96.47,-0.1988,0.0000,14.697,79.800,11.3,4.297
4167,2014-05-10 01:36:44,0.6,16.939,17.368,0.1634,97.06,-0.1988,0.0000,14.625,80.000,11.2,4.297
4168,2014-05-10 01:41:44,0.6,16.915,17.344,0.1634,96.47,-0.1988,0.0000,14.553,80.300,11.2,4.297
4169,2014-05-10 01:46:44,0.6,16.892,17.320,0.1634,96.47,-0.1988,0.0000,14.505,80.300,11.2,4.297
4170,2014-05-10 01:51:44,0.6,16.868,17.320,0.1634,98.82,-0.1988,0.0000,14.409,80.700,11.1,4.297
4171,2014-05-10 01:56:44,0.6,16.844,17.296,0.1634,99.41,-0.1988,0.0000,14.385,80.900,11.2,4.297
4172,2014-05-10 02:01:44,0.6,16.820,17.272,0.1634,98.82,-0.1988,0.0000,14.361,81.100,11.2,4.297
4173,2014-05-10 02:06:44,0.6,16.820,17.249,0.1634,99.41,-0.1988,0.0000,14.361,81.300,11.2,4.297
4174,2014-05-10 02:11:44,0.6,16.796,17.249,0.1634,100.00,-0.1988,0.0000,14.361,81.400,11.2,4.297
4175,2014-05-10 02:16:44,0.6,16.773,17.225,0.1634,100.00,-0.1988,0.0000,14.385,81.700,11.3,4.297
4176,2014-05-10 02:21:44,0.6,16.749,17.201,0.1634,100.00,-0.1988,0.0000,14.314,81.700,11.2,4.297
4177,2014-05-10 02:26:44,0.6,16.725,17.177,0.1634,100.00,-0.1988,0.0000,14.266,81.700,11.2,4.297
4178,2014-05-10 02:31:44,0.6,16.701,17.153,0.1634,100.00,-0.1988,0.0000,14.146,82.100,11.2,4.297
4179,2014-05-10 02:36:44,0.6,16.701,17.153,0.1634,100.00,-0.1988,0.0000,14.074,82.600,11.2,4.297
4180,2014-05-10 02:41:44,0.6,16.677,17.130,0.1634,100.00,-0.1988,0.0000,14.074,82.800,11.2,4.297
4181,2014-05-10 02:46:44,0.6,16.654,17.106,0.1634,100.00,-0.1988,0.0000,13.978,82.600,11.1,4.285
4182,2014-05-10 02:51:44,0.6,16.630,17.106,0.1634,100.00,-0.1988,0.0000,13.954,82.900,11.1,4.321
4183,2014-05-10 02:56:44,0.6,16.606,17.082,0.1634,100.00,-0.1988,0.0000,13.978,83.100,11.2,4.297
4184,2014-05-10 03:01:44,0.6,16.606,17.058,0.1634,100.00,-0.1988,0.0000,14.098,83.300,11.3,4.297
4185,2014-05-10 03:06:44,0.6,16.582,17.034,0.1634,100.00,-0.1988,0.0000,14.170,83.100,11.4,4.297
4186,2014-05-10 03:11:44,0.6,16.558,17.034,0.1634,99.41,-0.1988,0.0000,14.266,82.900,11.4,4.297
4187,2014-05-10 03:16:44,0.6,16.558,17.011,0.1634,98.82,-0.1988,0.0000,14.337,82.500,11.4,4.297
4188,2014-05-10 03:21:44,0.6,16.558,16.987,0.1634,99.41,-0.1988,0.0000,14.433,82.600,11.5,4.297
4189,2014-05-10 03:26:44,0.6,16.534,16.987,0.1634,98.24,-0.1988,0.0000,14.529,82.300,11.6,4.297
4190,2014-05-10 03:31:44,0.6,16.534,16.963,0.1634,95.88,-0.1988,0.0000,14.601,81.800,11.5,4.297
4191,2014-05-10 03:36:44,0.6,16.534,16.963,0.1634,95.88,-0.1988,0.0000,14.649,81.200,11.5,4.291
4192,2014-05-10 03:41:44,0.6,16.511,16.963,0.1634,98.24,-0.1988,0.0000,14.649,81.200,11.5,4.297
4193,2014-05-10 03:46:44,0.6,16.511,16.939,0.1634,97.06,-0.1988,0.0000,14.673,81.400,11.5,4.291
4194,2014-05-10 03:51:44,0.6,16.511,16.939,0.1634,97.65,-0.1988,0.0000,14.721,81.500,11.6,4.291
4195,2014-05-10 03:56:44,0.6,16.487,16.915,0.1634,98.24,-0.1988,0.0000,14.697,81.400,11.6,4.291
4196,2014-05-10 04:01:44,0.6,16.487,16.915,0.1638,100.00,-0.1988,0.0000,14.673,81.500,11.6,4.291
4197,2014-05-10 04:06:44,0.6,16.487,16.892,0.1638,100.00,-0.1988,0.0000,14.601,81.800,11.5,4.291
4198,2014-05-10 04:11:44,0.6,16.463,16.892,0.1634,100.00,-0.1988,0.0000,14.553,82.300,11.6,4.291
4199,2014-05-10 04:16:44,0.6,16.463,16.892,0.1634,100.00,-0.1988,0.0000,14.505,82.800,11.6,4.291
4200,2014-05-10 04:21:44,0.6,16.439,16.868,0.1634,100.00,-0.1988,0.0000,14.481,83.100,11.7,4.291
4201,2014-05-10 04:26:44,0.6,16.439,16.868,0.1634,100.00,-0.1988,0.0000,14.409,83.100,11.6,4.291
4202,2014-05-10 04:31:44,0.6,16.439,16.844,0.1634,100.00,-0.1988,0.0000,14.337,83.400,11.6,4.291
4203,2014-05-10 04:36:44,0.6,16.415,16.844,0.1634,100.00,-0.1988,0.0000,14.361,84.000,11.7,4.291
4204,2014-05-10 04:41:44,0.6,16.415,16.820,0.1638,100.00,-0.1988,0.0000,14.361,83.800,11.7,4.291
4205,2014-05-10 04:46:44,0.6,16.392,16.820,0.1634,100.00,-0.1988,0.0000,14.385,83.800,11.7,4.291
4206,2014-05-10 04:51:44,0.6,16.392,16.820,0.1634,100.00,-0.1988,0.0000,14.481,84.100,11.8,4.291
4207,2014-05-10 04:56:44,0.6,16.392,16.796,0.1634,100.00,-0.1988,0.0000,14.505,84.300,11.9,4.291
4208,2014-05-10 05:01:44,0.6,16.368,16.796,0.1634,100.00,-0.1988,0.0000,14.553,84.700,12.0,4.291
4209,2014-05-10 05:06:44,0.6,16.368,16.773,0.1638,100.00,-0.1988,0.0000,14.625,84.700,12.1,4.291
4210,2014-05-10 05:11:44,0.6,16.368,16.773,0.1638,100.00,-0.1988,0.0000,14.625,84.700,12.1,4.291
4211,2014-05-10 05:16:44,0.6,16.368,16.773,0.1634,100.00,-0.1988,0.0000,14.577,84.000,11.9,4.291
4212,2014-05-10 05:21:44,0.6,16.368,16.773,0.1634,100.00,-0.1988,0.0000,14.577,84.500,12.0,4.291
4213,2014-05-10 05:26:44,0.6,16.368,16.749,0.1634,100.00,-0.1988,0.0000,14.649,84.400,12.1,4.291
4214,2014-05-10 05:31:44,0.6,16.368,16.749,0.1634,100.00,-0.1988,0.0000,14.721,84.400,12.1,4.291
4215,2014-05-10 05:36:44,0.6,16.344,16.725,0.1634,100.00,-0.1988,0.0000,14.792,84.200,12.2,4.291
4216,2014-05-10 05:41:44,0.6,16.344,16.749,0.1634,100.00,-0.1988,0.0000,14.840,84.400,12.3,4.291
4217,2014-05-10 05:46:44,0.6,16.344,16.725,0.1634,100.00,-0.1988,0.0000,14.840,84.300,12.2,4.291
4218,2014-05-10 05:51:44,0.6,16.344,16.725,0.1634,100.00,-0.1988,0.0000,14.840,84.500,12.3,4.291
4219,2014-05-10 05:56:44,0.6,16.344,16.725,0.1634,100.00,-0.1988,0.0000,14.912,84.400,12.3,4.291
4220,2014-05-10 06:01:44,0.6,16.344,16.725,0.1634,100.00,-0.1988,0.0000,14.960,84.600,12.4,4.291
4221,2014-05-10 06:06:44,0.6,16.344,16.701,0.1634,100.00,-0.1988,0.0000,14.984,84.500,12.4,4.291
4222,2014-05-10 06:11:44,0.6,16.344,16.701,0.1634,100.00,-0.1988,0.0000,15.031,84.600,12.5,4.291
4223,2014-05-10 06:16:44,0.6,16.368,16.701,0.1634,100.00,-0.1988,0.0000,15.127,84.100,12.5,4.291
4224,2014-05-10 06:21:44,0.6,16.368,16.701,0.1634,100.00,-0.1988,0.0000,15.151,83.800,12.4,4.291
4225,2014-05-10 06:26:44,0.6,16.368,16.701,0.1634,99.41,-0.1988,0.0000,15.175,82.800,12.3,4.291
4226,2014-05-10 06:31:44,0.6,16.368,16.701,0.1634,99.41,-0.1988,0.0000,15.247,82.700,12.3,4.291
4227,2014-05-10 06:36:44,3.1,16.368,16.701,0.1634,98.82,-0.1988,0.0000,15.270,82.500,12.3,4.291
4228,2014-05-10 06:41:44,3.1,16.368,16.701,0.1634,97.65,-0.1988,0.0000,15.318,82.300,12.3,4.291
4229,2014-05-10 06:46:44,3.1,16.368,16.701,0.1634,98.82,-0.1988,0.0000,15.342,82.200,12.3,4.291
4230,2014-05-10 06:51:44,3.1,16.392,16.701,0.1634,98.82,-0.1988,0.0000,15.366,82.200,12.4,4.291
4231,2014-05-10 06:56:44,4.4,16.392,16.701,0.1634,98.24,-0.1988,0.0000,15.318,82.000,12.3,4.291
4232,2014-05-10 07:01:44,4.4,16.392,16.701,0.1634,97.65,-0.1988,0.0000,15.247,82.200,12.2,4.291
4233,2014-05-10 07:06:44,5.6,16.392,16.701,0.1634,97.65,-0.1988,0.0000,15.294,82.100,12.3,4.291
4234,2014-05-10 07:11:44,16.9,16.392,16.701,0.1634,91.76,-0.1988,0.0000,15.294,81.600,12.2,4.291
4235,2014-05-10 07:16:44,18.1,16.392,16.701,0.1634,85.29,-0.1988,0.0000,15.438,81.500,12.3,4.297
4236,2014-05-10 07:21:44,6.9,16.392,16.701,0.1634,88.82,-0.1988,0.0000,15.557,81.100,12.3,4.291
4237,2014-05-10 07:26:44,8.1,16.392,16.677,0.1634,92.35,-0.1988,0.0000,15.557,80.700,12.3,4.291
4238,2014-05-10 07:31:44,8.1,16.392,16.677,0.1634,92.35,-0.1988,0.0000,15.533,80.500,12.2,4.291
4239,2014-05-10 07:36:44,8.1,16.392,16.701,0.1634,90.59,-0.1988,0.0000,15.485,80.900,12.2,4.291
4240,2014-05-10 07:41:44,14.4,16.392,16.701,0.1634,88.82,-0.1988,0.0000,15.557,81.100,12.3,4.291
4241,2014-05-10 07:46:44,11.9,16.415,16.701,0.1634,87.06,-0.1988,0.0000,15.652,80.700,12.4,4.291
4242,2014-05-10 07:51:44,13.1,16.415,16.677,0.1634,92.35,-0.1988,0.0000,15.676,80.800,12.4,4.291
4243,2014-05-10 07:56:44,14.4,16.415,16.701,0.1634,91.18,-0.1988,0.0000,15.796,81.400,12.6,4.297
4244,2014-05-10 08:01:44,13.1,16.415,16.701,0.1634,92.35,-0.1988,0.0000,15.891,81.100,12.7,4.297
4245,2014-05-10 08:06:44,16.9,16.439,16.701,0.1634,88.82,-0.1988,0.0000,16.010,81.100,12.8,4.297
4246,2014-05-10 08:11:44,18.1,16.439,16.701,0.1634,84.71,-0.1988,0.0000,16.106,80.400,12.7,4.297
4247,2014-05-10 08:16:44,16.9,16.463,16.701,0.1634,80.00,-0.1988,0.0000,16.225,79.900,12.8,4.303
4248,2014-05-10 08:21:44,36.9,16.463,16.701,0.1634,30.00,-0.1988,0.0000,16.368,78.100,12.6,4.315
4249,2014-05-10 08:26:44,34.4,16.487,16.701,0.1634,19.41,-0.1988,0.0000,16.534,78.100,12.7,4.321
4250,2014-05-10 08:31:44,33.1,16.511,16.725,0.1634,28.82,-0.1988,0.0000,16.749,77.200,12.8,4.321
4251,2014-05-10 08:36:44,18.1,16.534,16.725,0.1634,48.82,-0.1988,0.0000,16.915,77.300,12.9,4.321
4252,2014-05-10 08:41:44,36.9,16.558,16.725,0.1634,48.82,-0.1988,0.0000,17.177,76.300,13.0,4.333
4253,2014-05-10 08:46:44,35.6,16.582,16.749,0.1634,42.35,-0.1988,0.0000,17.510,74.600,13.0,4.333
4254,2014-05-10 08:51:44,69.4,16.630,16.749,0.1634,47.06,-0.1988,0.0000,17.368,74.700,12.8,4.327
4255,2014-05-10 08:56:44,35.6,16.654,16.773,0.1634,44.12,-0.1988,0.0000,17.510,74.000,12.8,4.321
4256,2014-05-10 09:01:44,11.9,16.654,16.773,0.1634,48.82,-0.1988,0.0000,17.582,73.200,12.7,4.321
4257,2014-05-10 09:06:44,30.6,16.677,16.796,0.1634,47.06,-0.1988,0.0000,17.415,73.700,12.7,4.321
4258,2014-05-10 09:11:44,29.4,16.701,16.820,0.1634,38.24,-0.1988,0.0000,17.558,71.700,12.4,4.327
4259,2014-05-10 09:16:44,71.9,16.701,16.820,0.1634,36.47,-0.1988,0.0000,17.582,71.300,12.3,4.333
4260,2014-05-10 09:21:44,56.9,16.725,16.844,0.1634,33.53,-0.1988,0.0000,17.772,71.800,12.6,4.333
4261,2014-05-10 09:26:44,28.1,16.749,16.844,0.1634,29.41,-0.1988,0.0000,18.366,69.700,12.8,4.321
4262,2014-05-10 09:31:44,30.6,16.773,16.868,0.1634,25.88,-0.1988,0.0000,18.557,68.300,12.6,4.321
4263,2014-05-10 09:36:44,29.4,16.796,16.868,0.1634,28.82,-0.1988,0.0000,18.794,69.000,13.0,4.321
4264,2014-05-10 09:41:44,29.4,16.820,16.892,0.1634,27.65,-0.1988,0.0000,19.008,67.700,12.9,4.351
4265,2014-05-10 09:46:44,301.9,16.844,16.892,0.1634,25.88,-0.1988,0.0000,19.151,67.400,13.0,4.363
4266,2014-05-10 09:51:44,434.4,16.892,16.915,0.1634,22.94,-0.1988,0.0000,19.460,66.000,13.0,4.321
4267,2014-05-10 09:56:44,33.1,16.915,16.939,0.1634,25.29,-0.1988,0.0000,19.460,65.000,12.7,4.321
4268,2014-05-10 10:01:44,26.9,16.963,16.963,0.1634,27.06,-0.1988,0.0000,19.222,65.800,12.7,4.321
4269,2014-05-10 10:06:44,25.6,16.987,16.963,0.1634,21.76,-0.1988,0.0000,19.246,64.200,12.3,4.333
4270,2014-05-10 10:11:44,24.4,17.011,16.987,0.1629,23.53,-0.1988,0.0000,19.103,64.400,12.2,4.339
4271,2014-05-10 10:16:44,24.4,17.034,17.011,0.1634,20.59,-0.1988,0.0000,19.222,63.800,12.2,4.327
4272,2014-05-10 10:21:44,25.6,17.082,17.034,0.1634,18.82,-0.1988,0.0000,19.651,62.400,12.3,4.321
4273,2014-05-10 10:26:44,24.4,17.082,17.058,0.1634,18.82,-0.1988,0.0000,19.984,61.900,12.5,4.321
4274,2014-05-10 10:31:44,26.9,17.130,17.058,0.1634,17.65,-0.1988,0.0000,19.984,60.900,12.2,4.333
4275,2014-05-10 10:36:44,23.1,17.177,17.082,0.1634,17.06,-0.1988,0.0000,20.150,60.400,12.3,4.339
4276,2014-05-10 10:41:44,24.4,17.225,17.130,0.1629,15.29,-0.1988,0.0000,20.150,58.900,11.9,4.327
4277,2014-05-10 10:46:44,26.9,17.249,17.153,0.1634,13.53,-0.1988,0.0000,20.388,58.100,11.9,4.321
4278,2014-05-10 10:51:44,25.6,17.272,17.177,0.1629,14.71,-0.1988,0.0000,20.841,57.900,12.3,4.321
4279,2014-05-10 10:56:44,26.9,17.320,17.201,0.1634,15.88,-0.1988,0.0000,21.175,58.800,12.8,4.327
4280,2014-05-10 11:01:44,25.6,17.344,17.225,0.1634,13.53,-0.1988,0.0000,21.557,56.900,12.7,4.339
4281,2014-05-10 11:06:44,28.1,17.391,17.249,0.1634,12.35,-0.1988,0.0000,21.748,56.100,12.6,4.333
4282,2014-05-10 11:11:44,26.9,17.439,17.272,0.1634,12.94,-0.1988,0.0000,21.676,56.100,12.6,4.321
4283,2014-05-10 11:16:44,26.9,17.486,17.296,0.1634,11.18,-0.1988,0.0000,21.963,54.300,12.3,4.321
4284,2014-05-10 11:21:44,28.1,17.510,17.320,0.1634,12.35,-0.1988,0.0000,22.178,55.300,12.8,4.321
4285,2014-05-10 11:26:44,28.1,17.558,17.344,0.1634,13.53,-0.1988,0.0000,21.867,55.200,12.5,4.339
4286,2014-05-10 11:31:44,26.9,17.605,17.391,0.1634,11.76,-0.1988,0.0000,22.034,56.200,12.9,4.327
4287,2014-05-10 11:36:44,29.4,17.653,17.415,0.1634,13.53,-0.1988,0.0000,21.867,56.600,12.9,4.321
4288,2014-05-10 11:41:44,29.4,17.701,17.439,0.1634,11.18,-0.1988,0.0000,22.345,55.500,13.0,4.321
4289,2014-05-10 11:46:44,28.1,17.748,17.463,0.1634,12.35,-0.1988,0.0000,22.298,55.000,12.8,4.333
4290,2014-05-10 11:51:44,30.6,17.796,17.510,0.1634,10.59,-0.1988,0.0000,22.154,55.300,12.8,4.333
4291,2014-05-10 11:56:44,29.4,17.843,17.534,0.1634,12.94,-0.1988,0.0000,22.011,55.500,12.7,4.321
4292,2014-05-10 12:01:44,31.9,17.891,17.558,0.1634,12.94,-0.1988,0.0000,21.843,55.800,12.6,4.321
4293,2014-05-10 12:06:44,29.4,17.938,17.605,0.1634,12.94,-0.1988,0.0000,21.772,56.500,12.8,4.321
4294,2014-05-10 12:11:44,30.6,17.986,17.629,0.1634,11.18,-0.1988,0.0000,22.393,56.200,13.3,4.333
4295,2014-05-10 12:16:44,31.9,18.033,17.677,0.1634,11.76,-0.1988,0.0000,22.202,55.800,13.0,4.327
4296,2014-05-10 12:21:44,34.4,18.081,17.701,0.1634,11.76,-0.1988,0.0000,21.987,55.800,12.8,4.321
4297,2014-05-10 12:26:44,40.6,18.152,17.748,0.1634,12.35,-0.1988,0.0000,22.034,55.700,12.8,4.321
4298,2014-05-10 12:31:44,31.9,18.200,17.772,0.1634,10.59,-0.1988,0.0000,22.058,55.000,12.6,4.321
4299,2014-05-10 12:36:44,30.6,18.224,17.819,0.1634,11.76,-0.1988,0.0000,22.154,55.400,12.8,4.333
4300,2014-05-10 12:41:44,31.9,18.271,17.843,0.1634,11.18,-0.1988,0.0000,22.154,55.000,12.7,4.321
4301,2014-05-10 12:46:44,31.9,18.319,17.891,0.1634,11.18,-0.1988,0.0000,22.369,55.200,13.0,4.321
4302,2014-05-10 12:51:44,31.9,18.366,17.915,0.1634,13.53,-0.1988,0.0000,22.202,56.100,13.1,4.321
4303,2014-05-10 12:56:44,31.9,18.414,17.962,0.1634,14.12,-0.1988,0.0000,22.106,56.900,13.2,4.333
4304,2014-05-10 13:01:44,36.9,18.485,17.986,0.1634,15.29,-0.1988,0.0000,21.652,58.000,13.1,4.333
4305,2014-05-10 13:06:44,33.1,18.533,18.033,0.1634,14.12,-0.1988,0.0000,21.843,57.600,13.1,4.351
4306,2014-05-10 13:11:44,38.1,18.604,18.057,0.1634,12.35,-0.1988,0.0000,21.748,57.700,13.1,4.321
4307,2014-05-10 13:16:44,35.6,18.652,18.105,0.1634,13.53,-0.1988,0.0000,21.652,57.200,12.8,4.321
4308,2014-05-10 13:21:44,35.6,18.723,18.152,0.1634,14.12,-0.1988,0.0000,21.652,57.500,12.9,4.333
4309,2014-05-10 13:26:44,33.1,18.771,18.200,0.1634,12.35,-0.1988,0.0000,22.106,56.000,12.9,4.333
4310,2014-05-10 13:31:44,38.1,18.842,18.224,0.1634,10.59,-0.1988,0.0000,22.250,54.300,12.6,4.321
4311,2014-05-10 13:36:44,38.1,18.913,18.271,0.1634,10.59,-0.1988,0.0000,22.034,55.300,12.7,4.321
4312,2014-05-10 13:41:44,33.1,19.008,18.319,0.1634,13.53,-0.1988,0.0000,21.485,56.000,12.4,4.321
4313,2014-05-10 13:46:44,34.4,19.127,18.390,0.1638,11.76,-0.1988,0.0000,22.226,54.400,12.6,4.333
4314,2014-05-10 13:51:44,34.4,19.246,18.438,0.1634,11.18,-0.1988,0.0000,22.058,55.500,12.8,4.321
4315,2014-05-10 13:56:44,35.6,19.318,18.509,0.1638,10.00,-0.1988,0.0000,22.321,53.400,12.4,4.321
4316,2014-05-10 14:01:44,36.9,19.365,18.580,0.1638,8.82,-0.1988,0.0000,22.369,52.000,12.1,4.321
4317,2014-05-10 14:06:44,33.1,19.413,18.628,0.1638,8.24,-0.1988,0.0000,22.178,52.800,12.1,4.339
4318,2014-05-10 14:11:44,36.9,19.413,18.675,0.1638,7.65,-0.1988,0.0000,22.465,51.100,11.9,4.333
4319,2014-05-10 14:16:44,35.6,19.436,18.723,0.1638,7.65,-0.1988,0.0000,22.345,51.400,11.9,4.321
4320,2014-05-10 14:21:44,34.4,19.460,18.747,0.1638,6.47,-0.1988,0.0000,22.298,51.100,11.7,4.321
4321,2014-05-10 14:26:44,35.6,19.460,18.794,0.1638,5.88,-0.1988,0.0000,22.298,49.200,11.1,4.321
4322,2014-05-10 14:31:44,33.1,19.484,18.818,0.1638,5.29,-0.1988,0.0000,22.369,49.700,11.4,4.339
4323,2014-05-10 14:36:44,43.1,19.508,18.842,0.1634,4.12,-0.1988,0.0000,23.064,46.800,11.1,4.321
4324,2014-05-10 14:41:44,35.6,19.532,18.889,0.1638,4.71,-0.1988,0.0000,22.705,47.600,11.0,4.321
4325,2014-05-10 14:46:44,34.4,19.579,18.913,0.1634,4.12,-0.1988,0.0000,22.800,47.000,10.9,4.321
4326,2014-05-10 14:51:44,38.1,19.674,18.937,0.1634,3.53,-0.1988,0.0000,22.633,45.300,10.2,4.321
4327,2014-05-10 14:56:44,33.1,19.865,18.985,0.1634,2.94,-0.1988,0.0000,22.800,42.300,9.3,4.321
4328,2014-05-10 15:01:44,33.1,20.246,19.056,0.1634,2.35,-0.1988,0.0000,22.824,42.800,9.5,4.321
4329,2014-05-10 15:06:44,34.4,20.674,19.151,0.1638,2.35,-0.1988,0.0000,22.872,42.600,9.5,4.321
4330,2014-05-10 15:11:44,35.6,20.913,19.294,0.1638,2.94,-0.1988,0.0000,22.465,43.700,9.5,4.321
4331,2014-05-10 15:16:44,38.1,20.984,19.436,0.1642,2.94,-0.1988,0.0000,22.513,43.100,9.4,4.327
4332,2014-05-10 15:21:44,40.6,20.984,19.555,0.1642,2.35,-0.1988,0.0000,22.465,42.000,8.9,4.327
4333,2014-05-10 15:26:44,39.4,20.936,19.627,0.1642,2.94,-0.1988,0.0000,21.795,44.600,9.2,4.321
4334,2014-05-10 15:31:44,35.6,20.865,19.698,0.1642,4.12,-0.1988,0.0000,21.509,46.900,9.7,4.321
