"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10374971, SEN S/N: 10208649)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10213738, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10222767, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374971, SEN S/N: 10222870)","Voltage, V (LGR S/N: 10374971, SEN S/N: 10348616)","Current, mA (LGR S/N: 10374971, SEN S/N: 10348616)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10359304)","RH, % (LGR S/N: 10374971, SEN S/N: 10359304)","DewPt, °C (LGR S/N: 10374971, SEN S/N: 10359304)","Batt, V (LGR S/N: 10374971)"
6139,2014-04-04 21:56:44,0.6,14.697,15.008,0.2229,-0.1988,0.0000,12.001,84.100,9.4,4.303
6140,2014-04-04 22:01:44,0.6,14.673,14.984,0.2229,-0.1988,0.0000,11.880,84.500,9.4,4.303
6141,2014-04-04 22:06:44,0.6,14.649,14.960,0.2229,-0.1988,0.0000,11.807,84.900,9.4,4.303
6142,2014-04-04 22:11:44,0.6,14.625,14.936,0.2229,-0.1988,0.0000,11.783,85.200,9.4,4.303
6143,2014-04-04 22:16:44,0.6,14.601,14.912,0.2229,-0.1988,0.0000,11.929,84.600,9.4,4.303
6144,2014-04-04 22:21:44,0.6,14.577,14.888,0.2229,-0.1988,0.0000,11.977,84.400,9.4,4.303
6145,2014-04-04 22:26:44,0.6,14.553,14.864,0.2229,-0.1988,0.0000,11.953,84.400,9.4,4.303
6146,2014-04-04 22:31:44,0.6,14.529,14.840,0.2229,-0.1988,0.0000,11.977,84.500,9.5,4.303
6147,2014-04-04 22:36:44,0.6,14.505,14.816,0.2229,-0.1988,0.0000,11.929,84.900,9.5,4.303
6148,2014-04-04 22:41:44,0.6,14.481,14.792,0.2229,-0.1988,0.0000,12.001,84.400,9.5,4.303
6149,2014-04-04 22:46:44,0.6,14.457,14.768,0.2229,-0.1988,0.0000,12.074,84.600,9.6,4.303
6150,2014-04-04 22:51:44,0.6,14.433,14.745,0.2229,-0.1988,0.0000,12.050,84.700,9.6,4.303
6151,2014-04-04 22:56:44,0.6,14.409,14.745,0.2229,-0.1988,0.0000,11.953,84.600,9.5,4.303
6152,2014-04-04 23:01:44,0.6,14.385,14.721,0.2229,-0.1988,0.0000,11.759,84.600,9.3,4.303
6153,2014-04-04 23:06:44,0.6,14.385,14.697,0.2229,-0.1988,0.0000,11.589,84.700,9.1,4.303
6154,2014-04-04 23:11:44,0.6,14.337,14.673,0.2229,-0.1988,0.0000,11.516,85.000,9.1,4.303
6155,2014-04-04 23:16:44,0.6,14.314,14.673,0.2229,-0.1988,0.0000,11.492,85.200,9.1,4.303
6156,2014-04-04 23:21:44,0.6,14.290,14.649,0.2229,-0.1988,0.0000,11.492,85.700,9.2,4.303
6157,2014-04-04 23:26:44,0.6,14.266,14.625,0.2229,-0.1988,0.0000,11.443,85.800,9.2,4.303
6158,2014-04-04 23:31:44,0.6,14.242,14.601,0.2229,-0.1988,0.0000,11.297,85.900,9.0,4.297
6159,2014-04-04 23:36:44,0.6,14.218,14.577,0.2229,-0.1988,0.0000,11.151,86.300,9.0,4.297
6160,2014-04-04 23:41:44,0.6,14.194,14.553,0.2229,-0.1988,0.0000,11.005,86.800,8.9,4.297
6161,2014-04-04 23:46:44,0.6,14.170,14.529,0.2229,-0.1988,0.0000,10.907,87.200,8.9,4.297
6162,2014-04-04 23:51:44,0.6,14.146,14.505,0.2232,-0.1988,0.0000,11.029,87.600,9.1,4.297
6163,2014-04-04 23:56:44,0.6,14.122,14.481,0.2229,-0.1988,0.0000,11.224,86.700,9.1,4.297
6164,2014-04-05 00:01:44,0.6,14.098,14.481,0.2229,-0.1988,0.0000,11.273,86.000,9.0,4.297
6165,2014-04-05 00:06:44,0.6,14.074,14.433,0.2229,-0.1988,0.0000,11.248,85.900,9.0,4.297
6166,2014-04-05 00:11:44,0.6,14.050,14.433,0.2232,-0.1988,0.0000,11.200,85.900,8.9,4.297
6167,2014-04-05 00:16:44,0.6,14.026,14.409,0.2232,-0.1988,0.0000,11.273,85.800,9.0,4.297
6168,2014-04-05 00:21:44,0.6,14.002,14.385,0.2229,-0.1988,0.0000,11.370,84.700,8.9,4.297
6169,2014-04-05 00:26:44,0.6,13.978,14.361,0.2229,-0.1988,0.0000,11.370,84.400,8.8,4.297
6170,2014-04-05 00:31:44,0.6,13.954,14.337,0.2232,-0.1988,0.0000,11.297,84.400,8.8,4.297
6171,2014-04-05 00:36:44,0.6,13.954,14.314,0.2232,-0.1988,0.0000,11.151,84.400,8.6,4.297
6172,2014-04-05 00:41:44,0.6,13.930,14.290,0.2232,-0.1988,0.0000,11.005,84.600,8.5,4.297
6173,2014-04-05 00:46:44,0.6,13.906,14.290,0.2229,-0.1988,0.0000,11.151,85.200,8.8,4.297
6174,2014-04-05 00:51:44,0.6,13.882,14.266,0.2229,-0.1988,0.0000,11.273,84.500,8.8,4.297
6175,2014-04-05 00:56:44,0.6,13.858,14.242,0.2232,-0.1988,0.0000,11.346,83.400,8.6,4.297
6176,2014-04-05 01:01:44,0.6,13.858,14.218,0.2229,-0.1988,0.0000,11.297,83.600,8.6,4.297
6177,2014-04-05 01:06:44,0.6,13.834,14.218,0.2229,-0.1988,0.0000,11.175,83.600,8.5,4.297
6178,2014-04-05 01:11:44,0.6,13.810,14.194,0.2232,-0.1988,0.0000,11.102,83.900,8.5,4.297
6179,2014-04-05 01:16:44,0.6,13.786,14.170,0.2232,-0.1988,0.0000,11.078,83.700,8.4,4.297
6180,2014-04-05 01:21:44,0.6,13.786,14.146,0.2229,-0.1988,0.0000,11.078,83.600,8.4,4.297
6181,2014-04-05 01:26:44,0.6,13.762,14.146,0.2232,-0.1988,0.0000,11.102,83.100,8.4,4.297
6182,2014-04-05 01:31:44,0.6,13.738,14.122,0.2232,-0.1988,0.0000,11.053,83.300,8.3,4.297
6183,2014-04-05 01:36:44,0.6,13.714,14.098,0.2232,-0.1988,0.0000,11.005,83.600,8.3,4.297
6184,2014-04-05 01:41:44,0.6,13.690,14.098,0.2232,-0.1988,0.0000,10.980,83.800,8.4,4.297
6185,2014-04-05 01:46:44,0.6,13.690,14.074,0.2229,-0.1988,0.0000,10.980,84.200,8.4,4.297
6186,2014-04-05 01:51:44,0.6,13.666,14.050,0.2232,-0.1988,0.0000,11.078,83.600,8.4,4.291
6187,2014-04-05 01:56:44,0.6,13.642,14.050,0.2232,-0.1988,0.0000,11.224,82.900,8.4,4.291
6188,2014-04-05 02:01:44,0.6,13.642,14.026,0.2232,-0.1988,0.0000,11.224,82.100,8.3,4.291
6189,2014-04-05 02:06:44,0.6,13.618,14.002,0.2232,-0.1988,0.0000,11.078,82.300,8.2,4.291
6190,2014-04-05 02:11:44,0.6,13.594,14.002,0.2229,-0.1988,0.0000,11.029,82.600,8.2,4.291
6191,2014-04-05 02:16:44,0.6,13.594,13.978,0.2232,-0.1988,0.0000,11.151,82.500,8.3,4.291
6192,2014-04-05 02:21:44,0.6,13.570,13.954,0.2232,-0.1988,0.0000,11.297,82.600,8.5,4.291
6193,2014-04-05 02:26:44,0.6,13.546,13.954,0.2229,-0.1988,0.0000,11.443,81.900,8.5,4.291
6194,2014-04-05 02:31:44,0.6,13.546,13.930,0.2229,-0.1988,0.0000,11.516,81.700,8.5,4.291
6195,2014-04-05 02:36:44,0.6,13.522,13.906,0.2232,-0.1988,0.0000,11.492,81.400,8.4,4.291
6196,2014-04-05 02:41:44,0.6,13.522,13.906,0.2232,-0.1988,0.0000,11.419,81.800,8.4,4.291
6197,2014-04-05 02:46:44,0.6,13.497,13.882,0.2232,-0.1988,0.0000,11.346,82.000,8.4,4.291
6198,2014-04-05 02:51:44,0.6,13.473,13.882,0.2232,-0.1988,0.0000,11.321,82.400,8.4,4.291
6199,2014-04-05 02:56:44,0.6,13.473,13.858,0.2232,-0.1988,0.0000,11.297,82.500,8.4,4.291
6200,2014-04-05 03:01:44,0.6,13.449,13.834,0.2232,-0.1988,0.0000,11.297,82.700,8.5,4.291
6201,2014-04-05 03:06:44,0.6,13.425,13.834,0.2232,-0.1988,0.0000,11.224,82.900,8.4,4.291
6202,2014-04-05 03:11:44,0.6,13.425,13.810,0.2232,-0.1988,0.0000,11.102,82.900,8.3,4.291
6203,2014-04-05 03:16:44,0.6,13.401,13.810,0.2232,-0.1988,0.0000,10.956,83.500,8.3,4.291
6204,2014-04-05 03:21:44,0.6,13.377,13.786,0.2232,-0.1988,0.0000,10.834,84.000,8.3,4.291
6205,2014-04-05 03:26:44,0.6,13.377,13.762,0.2232,-0.1988,0.0000,10.712,84.700,8.3,4.291
6206,2014-04-05 03:31:44,0.6,13.353,13.762,0.2229,-0.1988,0.0000,10.541,85.400,8.2,4.291
6207,2014-04-05 03:36:44,0.6,13.329,13.738,0.2229,-0.1988,0.0000,10.369,86.000,8.1,4.291
6208,2014-04-05 03:41:44,0.6,13.329,13.738,0.2229,-0.1988,0.0000,10.222,86.100,8.0,4.291
6209,2014-04-05 03:46:44,0.6,13.305,13.714,0.2229,-0.1988,0.0000,10.149,86.800,8.1,4.291
6210,2014-04-05 03:51:44,0.6,13.281,13.690,0.2229,-0.1988,0.0000,10.100,86.900,8.0,4.291
6211,2014-04-05 03:56:44,0.6,13.281,13.690,0.2229,-0.1988,0.0000,10.075,87.300,8.1,4.291
6212,2014-04-05 04:01:44,0.6,13.257,13.666,0.2232,-0.1988,0.0000,10.051,87.700,8.1,4.291
6213,2014-04-05 04:06:44,0.6,13.233,13.666,0.2229,-0.1988,0.0000,10.001,87.400,8.0,4.291
6214,2014-04-05 04:11:44,0.6,13.209,13.642,0.2229,-0.1988,0.0000,9.952,87.900,8.1,4.291
6215,2014-04-05 04:16:44,0.6,13.185,13.618,0.2229,-0.1988,0.0000,9.903,87.900,8.0,4.291
6216,2014-04-05 04:21:44,0.6,13.185,13.618,0.2229,-0.1988,0.0000,9.854,88.300,8.0,4.291
6217,2014-04-05 04:26:44,0.6,13.161,13.594,0.2229,-0.1988,0.0000,9.829,88.900,8.1,4.291
6218,2014-04-05 04:31:44,0.6,13.137,13.570,0.2229,-0.1988,0.0000,9.879,89.000,8.2,4.291
6219,2014-04-05 04:36:44,0.6,13.137,13.570,0.2229,-0.1988,0.0000,9.731,89.100,8.0,4.291
6220,2014-04-05 04:41:44,0.6,13.112,13.546,0.2229,-0.1988,0.0000,9.608,89.300,7.9,4.291
6221,2014-04-05 04:46:44,0.6,13.088,13.522,0.2229,-0.1988,0.0000,9.608,89.200,7.9,4.291
6222,2014-04-05 04:51:44,0.6,13.064,13.522,0.2229,-0.1988,0.0000,9.608,89.300,7.9,4.291
6223,2014-04-05 04:56:44,0.6,13.040,13.497,0.2229,-0.1988,0.0000,9.632,89.800,8.0,4.291
6224,2014-04-05 05:01:44,0.6,13.016,13.473,0.2229,-0.1988,0.0000,9.632,89.600,8.0,4.291
6225,2014-04-05 05:06:44,0.6,13.016,13.473,0.2229,-0.1988,0.0000,9.583,89.400,7.9,4.291
6226,2014-04-05 05:11:44,0.6,12.992,13.449,0.2229,-0.1988,0.0000,9.509,89.700,7.9,4.291
6227,2014-04-05 05:16:44,0.6,12.968,13.425,0.2229,-0.1988,0.0000,9.435,89.800,7.9,4.291
6228,2014-04-05 05:21:44,0.6,12.944,13.425,0.2229,-0.1988,0.0000,9.386,90.000,7.8,4.291
6229,2014-04-05 05:26:44,0.6,12.920,13.401,0.2229,-0.1988,0.0000,9.312,90.200,7.8,4.291
6230,2014-04-05 05:31:44,0.6,12.920,13.377,0.2229,-0.1988,0.0000,9.287,90.300,7.8,4.291
6231,2014-04-05 05:36:44,0.6,12.896,13.377,0.2229,-0.1988,0.0000,9.238,90.200,7.7,4.291
6232,2014-04-05 05:41:44,0.6,12.871,13.353,0.2229,-0.1988,0.0000,9.163,90.400,7.7,4.291
6233,2014-04-05 05:46:44,0.6,12.847,13.329,0.2229,-0.1988,0.0000,9.139,90.300,7.6,4.291
6234,2014-04-05 05:51:44,0.6,12.847,13.305,0.2229,-0.1988,0.0000,9.114,90.700,7.7,4.291
6235,2014-04-05 05:56:44,0.6,12.799,13.281,0.2229,-0.1988,0.0000,9.064,91.100,7.7,4.291
6236,2014-04-05 06:01:44,0.6,12.799,13.281,0.2229,-0.1988,0.0000,8.990,90.900,7.6,4.291
6237,2014-04-05 06:06:44,0.6,12.775,13.257,0.2229,-0.1988,0.0000,8.941,90.800,7.5,4.291
6238,2014-04-05 06:11:44,0.6,12.751,13.233,0.2229,-0.1988,0.0000,8.916,90.900,7.5,4.291
6239,2014-04-05 06:16:44,0.6,12.751,13.233,0.2229,-0.1988,0.0000,8.866,91.000,7.5,4.291
6240,2014-04-05 06:21:44,0.6,12.727,13.209,0.2229,-0.1988,0.0000,8.841,90.900,7.4,4.291
6241,2014-04-05 06:26:44,0.6,12.703,13.185,0.2229,-0.1988,0.0000,8.742,90.800,7.3,4.291
6242,2014-04-05 06:31:44,0.6,12.678,13.185,0.2229,-0.1988,0.0000,8.717,90.900,7.3,4.291
6243,2014-04-05 06:36:44,0.6,12.654,13.161,0.2229,-0.1988,0.0000,8.668,91.100,7.3,4.291
6244,2014-04-05 06:41:44,1.9,12.630,13.137,0.2229,-0.1988,0.0000,8.668,91.400,7.4,4.291
6245,2014-04-05 06:46:44,3.1,12.606,13.137,0.2229,-0.1988,0.0000,8.668,91.400,7.4,4.291
6246,2014-04-05 06:51:44,3.1,12.606,13.112,0.2229,-0.1988,0.0000,8.643,91.400,7.3,4.291
6247,2014-04-05 06:56:44,4.4,12.582,13.088,0.2229,-0.1988,0.0000,8.668,91.400,7.4,4.291
6248,2014-04-05 07:01:44,11.9,12.558,13.064,0.2229,-0.1988,0.0000,8.717,91.700,7.5,4.291
6249,2014-04-05 07:06:44,13.1,12.534,13.040,0.2229,-0.1988,0.0000,8.817,91.900,7.6,4.291
6250,2014-04-05 07:11:44,15.6,12.534,13.040,0.2229,-0.1988,0.0000,8.990,91.900,7.8,4.291
6251,2014-04-05 07:16:44,16.9,12.509,13.016,0.2229,-0.1988,0.0000,9.114,91.300,7.8,4.291
6252,2014-04-05 07:21:44,19.4,12.509,13.016,0.2229,-0.1988,0.0000,9.386,90.600,7.9,4.291
6253,2014-04-05 07:26:44,21.9,12.509,12.992,0.2229,-0.1988,0.0000,9.632,90.300,8.1,4.297
6254,2014-04-05 07:31:44,21.9,12.485,12.968,0.2229,-0.1988,0.0000,9.879,89.600,8.3,4.297
6255,2014-04-05 07:36:44,24.4,12.485,12.968,0.2229,-0.1988,0.0000,10.075,88.900,8.3,4.303
6256,2014-04-05 07:41:44,24.4,12.509,12.968,0.2229,-0.1988,0.0000,10.271,88.100,8.4,4.303
6257,2014-04-05 07:46:44,25.6,12.509,12.944,0.2229,-0.1988,0.0000,10.467,87.400,8.5,4.309
6258,2014-04-05 07:51:44,26.9,12.509,12.944,0.2229,-0.1988,0.0000,10.614,87.200,8.6,4.309
6259,2014-04-05 07:56:44,28.1,12.534,12.944,0.2229,-0.1988,0.0000,10.736,86.100,8.5,4.315
6260,2014-04-05 08:01:44,29.4,12.534,12.944,0.2229,-0.1988,0.0000,10.907,85.700,8.6,4.321
6261,2014-04-05 08:06:44,29.4,12.534,12.944,0.2229,-0.1988,0.0000,11.127,84.900,8.7,4.321
6262,2014-04-05 08:11:44,30.6,12.558,12.944,0.2229,-0.1988,0.0000,11.394,83.900,8.8,4.321
6263,2014-04-05 08:16:44,33.1,12.558,12.944,0.2229,-0.1988,0.0000,11.710,82.700,8.9,4.321
6264,2014-04-05 08:21:44,34.4,12.582,12.944,0.2229,-0.1988,0.0000,11.953,81.200,8.8,4.333
6265,2014-04-05 08:26:44,34.4,12.606,12.944,0.2229,-0.1988,0.0000,12.074,80.400,8.8,4.333
6266,2014-04-05 08:31:44,35.6,12.630,12.944,0.2229,-0.1988,0.0000,12.171,79.300,8.7,4.339
6267,2014-04-05 08:36:44,36.9,12.654,12.944,0.2229,-0.1988,0.0000,12.340,79.700,8.9,4.333
6268,2014-04-05 08:41:44,38.1,12.654,12.968,0.2229,-0.1988,0.0000,12.775,77.200,8.9,4.321
6269,2014-04-05 08:46:44,38.1,12.703,12.968,0.2229,-0.1988,0.0000,13.209,76.700,9.2,4.327
6270,2014-04-05 08:51:44,39.4,12.703,12.968,0.2229,-0.1988,0.0000,13.185,76.100,9.1,4.339
6271,2014-04-05 08:56:44,40.6,12.751,12.992,0.2229,-0.1988,0.0000,13.112,76.000,9.0,4.339
6272,2014-04-05 09:01:44,41.9,12.751,12.992,0.2229,-0.1988,0.0000,13.522,75.000,9.2,4.327
6273,2014-04-05 09:06:44,43.1,12.775,13.016,0.2229,-0.1988,0.0000,13.690,74.400,9.2,4.321
6274,2014-04-05 09:11:44,46.9,12.799,13.016,0.2224,-0.1988,0.0000,13.690,73.200,9.0,4.333
6275,2014-04-05 09:16:44,49.4,12.823,13.040,0.2229,-0.1988,0.0000,13.594,72.900,8.8,4.345
6276,2014-04-05 09:21:44,48.1,12.871,13.040,0.2224,-0.1988,0.0000,13.546,73.300,8.9,4.333
6277,2014-04-05 09:26:44,50.6,12.896,13.064,0.2229,-0.1988,0.0000,13.594,72.500,8.8,4.321
6278,2014-04-05 09:31:44,45.6,12.920,13.088,0.2224,-0.1988,0.0000,13.834,72.300,8.9,4.321
6279,2014-04-05 09:36:44,45.6,12.944,13.088,0.2224,-0.1988,0.0000,14.170,69.900,8.8,4.339
6280,2014-04-05 09:41:44,46.9,12.968,13.112,0.2224,-0.1988,0.0000,14.505,69.500,9.0,4.345
6281,2014-04-05 09:46:44,46.9,12.992,13.137,0.2224,-0.1988,0.0000,14.601,68.900,9.0,4.333
6282,2014-04-05 09:51:44,48.1,13.016,13.137,0.2224,-0.1988,0.0000,14.888,68.200,9.1,4.327
6283,2014-04-05 09:56:44,48.1,13.064,13.161,0.2224,-0.1988,0.0000,14.912,66.300,8.7,4.321
6284,2014-04-05 10:01:44,49.4,13.088,13.185,0.2224,-0.1988,0.0000,14.601,67.000,8.6,4.333
6285,2014-04-05 10:06:44,50.6,13.112,13.209,0.2224,-0.1988,0.0000,15.103,64.500,8.5,4.339
6286,2014-04-05 10:11:44,51.9,13.137,13.209,0.2224,-0.1988,0.0000,15.151,63.800,8.4,4.333
6287,2014-04-05 10:16:44,53.1,13.161,13.233,0.2224,-0.1988,0.0000,15.318,64.200,8.6,4.321
6288,2014-04-05 10:21:44,54.4,13.209,13.257,0.2224,-0.1988,0.0000,15.509,63.700,8.7,4.321
6289,2014-04-05 10:26:44,56.9,13.233,13.281,0.2224,-0.1988,0.0000,15.819,62.100,8.6,4.339
6290,2014-04-05 10:31:44,58.1,13.257,13.305,0.2219,-0.1988,0.0000,16.177,61.200,8.7,4.339
6291,2014-04-05 10:36:44,60.6,13.305,13.329,0.2219,-0.1988,0.0000,16.320,61.300,8.9,4.333
6292,2014-04-05 10:41:44,489.4,13.329,13.329,0.2219,-0.1988,0.0000,16.558,60.300,8.9,4.321
6293,2014-04-05 10:46:44,509.4,13.377,13.353,0.2219,-0.1988,0.0000,16.987,58.600,8.8,4.321
6294,2014-04-05 10:51:44,163.1,13.401,13.377,0.2219,-0.1988,0.0000,17.368,57.700,9.0,4.351
6295,2014-04-05 10:56:44,649.4,13.449,13.425,0.2219,-0.1988,0.0000,17.772,54.000,8.4,4.333
6296,2014-04-05 11:01:44,660.6,13.497,13.425,0.2219,-0.1988,0.0000,18.033,54.900,8.8,4.327
6297,2014-04-05 11:06:44,666.9,13.546,13.473,0.2219,-0.1988,0.0000,18.366,53.100,8.7,4.321
6298,2014-04-05 11:11:44,618.1,13.570,13.497,0.2219,-0.1988,0.0000,18.533,52.700,8.7,4.345
6299,2014-04-05 11:16:44,596.9,13.642,13.522,0.2219,-0.1988,0.0000,18.747,52.100,8.7,4.339
6300,2014-04-05 11:21:44,351.9,13.690,13.546,0.2219,-0.1988,0.0000,18.390,51.800,8.3,4.333
6301,2014-04-05 11:26:44,703.1,13.738,13.594,0.2216,-0.1988,0.0000,18.580,52.500,8.7,4.321
6302,2014-04-05 11:31:44,708.1,13.786,13.618,0.2216,-0.1988,0.0000,19.103,51.800,9.0,4.321
6303,2014-04-05 11:36:44,551.9,13.834,13.642,0.2216,-0.1988,0.0000,19.270,50.200,8.7,4.339
6304,2014-04-05 11:41:44,734.4,13.882,13.690,0.2216,-0.1988,0.0000,19.175,51.800,9.0,4.327
6305,2014-04-05 11:46:44,744.4,13.954,13.738,0.2216,-0.1988,0.0000,19.532,50.000,8.8,4.321
6306,2014-04-05 11:51:44,750.6,14.026,13.762,0.2216,-0.1988,0.0000,19.674,47.800,8.3,4.321
6307,2014-04-05 11:56:44,113.1,14.122,13.810,0.2211,-0.1988,0.0000,19.651,48.600,8.5,4.339
6308,2014-04-05 12:01:44,254.4,14.242,13.858,0.2211,-0.1988,0.0000,19.888,46.400,8.1,4.321
6309,2014-04-05 12:06:44,100.6,14.409,13.930,0.2211,-0.1988,0.0000,20.531,47.400,9.0,4.321
6310,2014-04-05 12:11:44,328.1,14.673,14.026,0.2211,-0.1988,0.0000,20.460,48.500,9.2,4.339
6311,2014-04-05 12:16:44,768.1,14.960,14.146,0.2203,-0.1988,0.0000,20.555,46.900,8.8,4.327
6312,2014-04-05 12:21:44,776.9,15.318,14.314,0.2203,-0.1988,0.0000,20.627,46.800,8.9,4.321
6313,2014-04-05 12:26:44,778.1,15.700,14.481,0.2203,-0.1988,0.0000,19.627,48.800,8.6,4.321
6314,2014-04-05 12:31:44,789.4,16.129,14.697,0.2198,-0.1988,0.0000,19.460,48.800,8.4,4.345
6315,2014-04-05 12:36:44,788.1,16.606,14.912,0.2198,-0.1988,0.0000,19.603,49.300,8.7,4.333
6316,2014-04-05 12:41:44,86.9,17.082,15.175,0.2208,-0.1988,0.0000,19.484,49.600,8.7,4.327
6317,2014-04-05 12:46:44,386.9,17.534,15.438,0.2203,-0.1988,0.0000,19.865,50.500,9.3,4.321
6318,2014-04-05 12:51:44,473.1,17.915,15.724,0.2195,-0.1988,0.0000,20.126,49.900,9.4,4.321
6319,2014-04-05 12:56:44,363.1,18.224,15.986,0.2203,-0.1988,0.0000,19.555,50.400,9.0,4.339
6320,2014-04-05 13:01:44,559.4,18.557,16.249,0.2203,-0.1988,0.0000,19.746,51.300,9.4,4.327
6321,2014-04-05 13:06:44,260.6,18.818,16.487,0.2203,-0.1988,0.0000,19.484,50.300,8.9,4.321
6322,2014-04-05 13:11:44,500.6,19.032,16.725,0.2198,-0.1988,0.0000,19.698,51.600,9.5,4.321
6323,2014-04-05 13:16:44,783.1,19.222,16.963,0.2198,-0.1988,0.0000,19.413,53.000,9.6,4.333
6324,2014-04-05 13:21:44,79.4,19.532,17.153,0.2198,-0.1988,0.0000,19.294,53.700,9.7,4.339
6325,2014-04-05 13:26:44,454.4,19.888,17.368,0.2198,-0.1988,0.0000,19.294,54.400,9.9,4.333
6326,2014-04-05 13:31:44,439.4,20.293,17.629,0.2198,-0.1988,0.0000,19.318,54.000,9.8,4.321
6327,2014-04-05 13:36:44,89.4,20.698,17.891,0.2195,-0.1988,0.0000,19.246,52.700,9.4,4.321
6328,2014-04-05 13:41:44,661.9,21.079,18.152,0.2195,-0.1988,0.0000,19.246,52.900,9.4,4.321
6329,2014-04-05 13:46:44,79.4,21.342,18.414,0.2190,-0.1988,0.0000,18.889,53.600,9.3,4.375
6330,2014-04-05 13:51:44,241.9,21.413,18.675,0.2190,-0.1988,0.0000,19.199,53.400,9.5,4.333
6331,2014-04-05 13:56:44,260.6,21.342,18.866,0.2190,-0.1988,0.0000,19.508,50.800,9.1,4.327
6332,2014-04-05 14:01:44,71.9,21.223,19.008,0.2185,-0.1988,0.0000,18.913,52.500,9.0,4.321
6333,2014-04-05 14:06:44,89.4,21.056,19.080,0.2182,-0.1988,0.0000,19.151,52.100,9.1,4.321
6334,2014-04-05 14:11:44,66.9,20.889,19.127,0.2182,-0.1988,0.0000,19.175,51.400,8.9,4.321
6335,2014-04-05 14:16:44,280.6,20.722,19.127,0.2182,-0.1988,0.0000,19.389,51.700,9.2,4.333
6336,2014-04-05 14:21:44,239.4,20.555,19.127,0.2182,-0.1988,0.0000,19.603,50.700,9.1,4.327
6337,2014-04-05 14:26:44,459.4,20.388,19.103,0.2177,-0.1988,0.0000,19.460,49.900,8.8,4.321
6338,2014-04-05 14:31:44,153.1,20.246,19.056,0.2177,-0.1988,0.0000,19.175,50.600,8.7,4.321
6339,2014-04-05 14:36:44,65.6,20.103,19.008,0.2177,-0.1988,0.0000,18.842,50.100,8.2,4.339
6340,2014-04-05 14:41:44,54.4,19.960,18.961,0.2177,-0.1988,0.0000,19.246,50.600,8.8,4.333
6341,2014-04-05 14:46:44,109.4,19.841,18.913,0.2177,-0.1988,0.0000,20.055,48.400,8.8,4.321
6342,2014-04-05 14:51:44,54.4,19.722,18.866,0.2174,-0.1988,0.0000,19.436,49.700,8.7,4.321
6343,2014-04-05 14:56:44,319.4,19.627,18.818,0.2174,-0.1988,0.0000,19.698,49.500,8.9,4.321
6344,2014-04-05 15:01:44,85.6,19.508,18.771,0.2174,-0.1988,0.0000,19.722,49.200,8.8,4.333
6345,2014-04-05 15:06:44,465.6,19.436,18.699,0.2174,-0.1988,0.0000,19.746,48.600,8.6,4.333
6346,2014-04-05 15:11:44,536.9,19.341,18.652,0.2174,-0.1988,0.0000,19.865,47.800,8.5,4.321
6347,2014-04-05 15:16:44,468.1,19.246,18.604,0.2174,-0.1988,0.0000,19.365,48.300,8.2,4.321
6348,2014-04-05 15:21:44,61.9,19.175,18.580,0.2174,-0.1988,0.0000,19.175,48.900,8.2,4.321
6349,2014-04-05 15:26:44,390.6,19.103,18.533,0.2169,-0.1988,0.0000,19.413,48.000,8.1,4.333
6350,2014-04-05 15:31:44,109.4,19.032,18.485,0.2169,-0.1988,0.0000,19.222,47.700,7.9,4.321
6351,2014-04-05 15:36:44,273.1,18.937,18.438,0.2169,-0.1988,0.0000,19.341,48.000,8.1,4.321
6352,2014-04-05 15:41:44,93.1,18.889,18.390,0.2169,-0.1988,0.0000,19.627,45.800,7.6,4.321
6353,2014-04-05 15:46:44,189.4,18.818,18.343,0.2169,-0.1988,0.0000,19.532,46.300,7.7,4.357
6354,2014-04-05 15:51:44,113.1,18.747,18.295,0.2169,-0.1988,0.0000,19.579,46.400,7.8,4.333
6355,2014-04-05 15:56:44,158.1,18.675,18.247,0.2169,-0.1988,0.0000,19.698,44.900,7.4,4.327
6356,2014-04-05 16:01:44,281.9,18.604,18.200,0.2169,-0.1988,0.0000,19.865,43.300,7.0,4.321
6357,2014-04-05 16:06:44,200.6,18.557,18.176,0.2169,-0.1988,0.0000,20.150,42.200,6.9,4.321
6358,2014-04-05 16:11:44,275.6,18.509,18.129,0.2169,-0.1988,0.0000,19.793,42.700,6.8,4.345
6359,2014-04-05 16:16:44,114.4,18.438,18.081,0.2164,-0.1988,0.0000,19.674,44.600,7.3,4.333
6360,2014-04-05 16:21:44,188.1,18.414,18.057,0.2169,-0.1988,0.0000,19.674,43.000,6.8,4.327
6361,2014-04-05 16:26:44,80.6,18.438,18.033,0.2164,-0.1988,0.0000,19.746,43.800,7.1,4.321
6362,2014-04-05 16:31:44,76.9,18.438,17.986,0.2169,-0.1988,0.0000,20.079,43.600,7.3,4.321
6363,2014-04-05 16:36:44,199.4,18.414,17.986,0.2169,-0.1988,0.0000,19.960,44.100,7.4,4.327
6364,2014-04-05 16:41:44,51.9,18.390,17.962,0.2164,-0.1988,0.0000,20.365,43.600,7.6,4.333
6365,2014-04-05 16:46:44,54.4,18.366,17.938,0.2164,-0.1988,0.0000,20.531,42.700,7.4,4.321
